TransactionID,CustomerID,TransactionType,TransactionAmount,TransactionDate,TransactionTime,IP_Location,Device,OldBalance,NewBalance,SenderAccount,ReceiverAccount,SenderLocation,ReceiverLocation,SenderBank,ReceiverBank,isFraud
T000583,C6306,Deposit,7853.36,2024-10-15,10:00:26,62.237.143.215,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/62.0.815.0 Safari/533.2",11668.28,11515.81,AC167236,AC385922,Leeport,West Joseph,Bank D,Bank E,1
T000584,C3866,Deposit,1246.19,2025-01-21,05:13:15,169.75.148.197,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/3.0),17868.81,16768.7,AC636856,AC705486,South Aliciaberg,Josephshire,Bank D,Bank D,1
T000585,C4087,Deposit,3204.41,2025-05-28,09:26:03,138.232.43.146,"Mozilla/5.0 (Linux; Android 3.2.1) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/44.0.847.0 Safari/531.2",450.65,-2484.24,AC549026,AC821868,Jacksonland,North Stephen,Bank B,Bank E,1
T000586,C4504,Withdrawal,2391.94,2024-09-30,21:02:44,181.223.134.10,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/3.1),19956.7,18880.78,AC895789,AC232509,New Michael,Port Stephanieton,Bank D,Bank D,1
T000587,C9995,Deposit,2346.71,2024-10-06,17:52:15,114.153.103.252,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/3.1),7981.08,7008.46,AC932016,AC478344,Christopherton,East Tonifurt,Bank B,Bank C,1
T000588,C5255,Transfer,4828.58,2025-03-14,14:23:24,131.49.79.217,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/5.0),13876.4,10691.07,AC656155,AC456918,West Tamaraton,East Jasonmouth,Bank D,Bank E,1
T000589,C8238,Transfer,2750.54,2024-12-16,06:06:52,220.172.251.82,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; nan-TW) AppleWebKit/534.8.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6534.8.7",1547.74,-1078.94,AC953100,AC379390,Scottchester,Morrisshire,Bank D,Bank E,1
T000590,C8750,Withdrawal,6295.09,2025-02-24,05:30:28,23.248.206.105,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.1),17646.69,15307.16,AC925687,AC519307,Garrisonborough,West Amber,Bank B,Bank C,1
T000591,C2751,Transfer,1032.4,2025-08-05,20:27:06,31.197.99.161,"Mozilla/5.0 (Linux; Android 4.2) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/44.0.830.0 Safari/535.0",278.7,-16.81,AC744056,AC203036,Robertville,Alexanderland,Bank B,Bank C,1
T000592,C8266,Payment,9278.28,2025-02-05,10:06:19,137.167.117.166,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/4.0),14992.71,7904.49,AC923981,AC765437,Kevinstad,East Jamesland,Bank B,Bank A,1
T000593,C3294,Payment,9642.65,2025-03-04,05:42:48,148.47.81.21,Opera/8.52.(Windows NT 4.0; hak-TW) Presto/2.9.178 Version/12.00,4882.71,628.13,AC152887,AC511407,Lake Albertport,East Russell,Bank A,Bank D,1
T000594,C7159,Deposit,3234.27,2025-04-29,17:59:48,6.141.239.139,Mozilla/5.0 (Android 14; Mobile; rv:33.0) Gecko/33.0 Firefox/33.0,16226.79,14507.63,AC655360,AC275112,Riverachester,Port Pennyville,Bank E,Bank E,1
T000595,C8809,Deposit,5025.11,2025-05-08,00:32:10,98.11.164.232,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/534.41.4 (KHTML, like Gecko) Version/5.1 Safari/534.41.4",12861.9,12401.01,AC376134,AC191720,Thomasbury,Angelahaven,Bank E,Bank A,1
T000596,C1276,Deposit,9717.48,2025-02-05,19:28:24,177.14.177.161,Opera/8.61.(X11; Linux i686; it-CH) Presto/2.9.179 Version/11.00,15374.17,12993.73,AC427186,AC628062,Calebchester,Cindyburgh,Bank E,Bank C,1
T000597,C1277,Transfer,7481.37,2025-07-19,08:38:22,160.182.185.170,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/5.0),14359.41,8518.41,AC441659,AC555796,Philipburgh,Robinville,Bank D,Bank C,1
T000598,C1428,Withdrawal,2972.14,2025-04-01,20:13:19,26.24.42.199,"Mozilla/5.0 (iPad; CPU iPad OS 1_1_5 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) FxiOS/18.1i4605.0 Mobile/82G700 Safari/536.1",8386.66,6011.98,AC110590,AC297664,Dianaport,Petersonborough,Bank C,Bank B,1
T000599,C1443,Payment,3812.03,2024-09-24,14:58:42,211.94.159.163,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/15.0.871.0 Safari/532.2",17084.12,15102.46,AC552431,AC819171,Reidchester,North Geneburgh,Bank B,Bank D,1
T000600,C2851,Withdrawal,2576.58,2025-07-29,03:47:52,69.125.2.69,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/4.1),11612.13,10310.66,AC824108,AC667377,East Traceytown,Terrybury,Bank B,Bank C,1
T000601,C1013,Transfer,6214.0,2024-11-02,11:24:18,121.242.91.74,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; ca-AD) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6533.21.1",11313.31,9297.85,AC508035,AC132420,South Veronica,Coreyhaven,Bank E,Bank A,1
T000602,C9358,Transfer,4858.61,2025-06-06,21:31:26,30.223.148.210,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/4.0),6632.67,4733.74,AC109429,AC313080,West Justin,West Elizabeth,Bank C,Bank D,1
T000603,C4676,Transfer,5488.72,2025-03-24,07:36:41,146.147.59.10,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/8656-04-17 02:52:20 Firefox/3.8,3189.93,-646.68,AC982610,AC958754,New Jessicastad,Martineztown,Bank C,Bank B,1
T000604,C7524,Payment,3209.03,2024-11-18,03:02:36,97.179.126.207,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6 rv:2.0; fy-DE) AppleWebKit/534.27.3 (KHTML, like Gecko) Version/5.1 Safari/534.27.3",12069.53,10900.19,AC290220,AC591541,Taratown,Reesefort,Bank A,Bank A,1
T000605,C6724,Deposit,863.65,2025-06-01,19:22:05,169.126.239.7,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_6) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/18.0.824.0 Safari/534.0",4772.71,4507.15,AC975574,AC540373,Hendersonmouth,North Lisa,Bank B,Bank B,1
T000606,C7452,Transfer,3560.38,2025-08-19,20:01:23,155.119.202.211,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/44.0.807.0 Safari/533.2",493.22,-2628.24,AC899567,AC836269,Angelafort,Sherryhaven,Bank E,Bank B,1
T000607,C4998,Deposit,7991.5,2024-09-12,02:50:41,117.241.168.252,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_2) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/48.0.880.0 Safari/531.2",8513.72,805.15,AC739574,AC355170,Daymouth,Port James,Bank D,Bank D,1
T000608,C4238,Payment,280.89,2025-04-06,08:17:27,213.142.46.243,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/533.42.1 (KHTML, like Gecko) Version/4.1 Safari/533.42.1",9058.59,8906.93,AC776870,AC116384,West Joseph,East Nancyton,Bank A,Bank A,1
T000609,C3785,Deposit,2141.56,2024-10-18,22:19:16,135.217.95.75,Mozilla/5.0 (Windows NT 6.1; fo-FO; rv:1.9.0.20) Gecko/7821-05-22 20:17:37 Firefox/3.6.12,11885.01,11396.33,AC283465,AC924992,Youngfort,Jonathanberg,Bank A,Bank B,1
T000610,C6395,Deposit,349.66,2025-04-13,00:08:18,44.165.94.36,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/3.1),5832.15,5706.38,AC832003,AC533462,West Vanessa,Aaronfort,Bank D,Bank C,1
T000611,C7165,Payment,5325.81,2024-12-15,08:46:41,171.148.180.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_2) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/13.0.871.0 Safari/532.2",8578.63,5115.55,AC474720,AC150512,South Danielside,North Ronaldside,Bank A,Bank B,1
T000612,C5107,Withdrawal,8479.08,2025-04-29,00:47:12,22.177.31.61,Opera/9.68.(Windows NT 10.0; rw-RW) Presto/2.9.188 Version/10.00,19428.15,11421.12,AC934569,AC290768,West Mark,Jessicatown,Bank A,Bank D,1
T000613,C8323,Transfer,1401.26,2024-10-25,17:25:46,56.126.234.53,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; tcy-IN) AppleWebKit/535.10.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6535.10.7",15337.45,14989.87,AC916833,AC414527,New Michaelaton,South Justin,Bank E,Bank A,1
T000614,C4113,Withdrawal,5377.3,2025-03-24,14:09:19,194.203.11.42,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_9; rv:1.9.2.20) Gecko/3681-12-04 06:57:16 Firefox/15.0,456.26,-4143.91,AC713615,AC882233,Lynnmouth,Stuarttown,Bank C,Bank B,1
T000615,C9141,Transfer,1289.74,2025-01-20,23:05:44,183.60.100.33,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_9 rv:6.0; tt-RU) AppleWebKit/533.12.5 (KHTML, like Gecko) Version/4.0.5 Safari/533.12.5",18057.28,17688.83,AC573672,AC911038,South Brandiberg,Michelleport,Bank C,Bank B,1
T000616,C2253,Payment,2284.14,2025-04-20,06:14:16,22.132.146.152,Mozilla/5.0 (Android 4.2; Mobile; rv:41.0) Gecko/41.0 Firefox/41.0,8327.4,6344.18,AC307746,AC397063,New Jason,New Jennifer,Bank C,Bank D,1
T000617,C6284,Payment,2919.39,2025-06-16,02:31:14,109.178.157.132,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/535.14.2 (KHTML, like Gecko) Version/5.0 Safari/535.14.2",16599.86,14494.53,AC639910,AC670451,East Daniel,Toddmouth,Bank E,Bank B,1
T000618,C6566,Payment,5479.96,2025-07-15,03:03:13,213.122.114.44,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/28.0.834.0 Safari/532.0",9643.73,9510.19,AC402755,AC150961,Brianborough,Lake Kevin,Bank D,Bank A,1
T000619,C1021,Payment,1644.83,2025-03-16,12:30:06,9.83.176.71,Opera/8.61.(X11; Linux x86_64; szl-PL) Presto/2.9.170 Version/11.00,8037.82,7807.81,AC553012,AC809616,West Nataliehaven,Lake Jeffrey,Bank B,Bank A,1
T000620,C2761,Payment,2894.75,2025-05-23,03:05:26,41.105.105.93,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/5.0),10574.16,8781.51,AC453608,AC914465,Kellyburgh,Fletcherfort,Bank C,Bank C,1
T000621,C3530,Deposit,4866.55,2024-11-02,20:02:37,176.122.245.255,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_2; rv:1.9.2.20) Gecko/6430-05-15 11:57:06 Firefox/3.6.4,2603.76,-1973.72,AC996708,AC309018,South Josephton,Grayside,Bank D,Bank E,1
T000622,C1846,Transfer,4868.23,2025-06-17,15:44:42,13.19.90.67,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; ve-ZA) AppleWebKit/531.29.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6531.29.6",10308.46,6770.63,AC581981,AC399811,Johnsontown,Lake Cheryl,Bank D,Bank B,1
T000623,C9409,Withdrawal,3988.7,2025-07-16,03:28:24,87.147.64.250,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_3; rv:1.9.6.20) Gecko/2099-01-25 12:47:42 Firefox/4.0,14829.45,11730.76,AC483105,AC771329,West Nicole,Smithfort,Bank B,Bank D,1
T000624,C1514,Deposit,9028.06,2025-03-24,15:11:08,1.252.30.214,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/60.0.874.0 Safari/532.0",14693.66,13759.69,AC480054,AC109123,Lake Patrickbury,Gilesmouth,Bank D,Bank D,1
T000625,C5833,Withdrawal,2201.4,2025-03-31,03:23:57,221.84.103.160,Mozilla/5.0 (Android 2.2.3; Mobile; rv:56.0) Gecko/56.0 Firefox/56.0,9648.79,7580.56,AC711385,AC275736,Dunnbury,North Billy,Bank D,Bank A,1
T000626,C2636,Payment,4213.95,2025-05-09,05:24:02,154.41.23.44,Opera/9.58.(X11; Linux x86_64; yi-US) Presto/2.9.190 Version/11.00,4641.17,2038.55,AC518439,AC213305,Emilyburgh,Deannabury,Bank E,Bank C,1
T000627,C2831,Payment,7153.32,2025-01-05,02:25:17,217.201.247.255,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/4.0),10069.68,3167.38,AC890936,AC735874,Smithborough,West Melanie,Bank A,Bank D,1
T000628,C7912,Deposit,2315.2,2025-02-09,12:59:53,135.63.105.123,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_7 rv:4.0; is-IS) AppleWebKit/531.29.1 (KHTML, like Gecko) Version/5.0.2 Safari/531.29.1",8568.15,7069.95,AC977878,AC681213,Damonmouth,Harrismouth,Bank A,Bank B,1
T000629,C3668,Withdrawal,2335.16,2024-08-28,07:42:19,93.118.140.113,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/32.0.895.0 Mobile/39D808 Safari/532.1",4429.86,2792.5,AC288818,AC188819,Lake Ronald,West Lindachester,Bank A,Bank D,1
T000630,C2708,Deposit,9575.84,2025-02-01,23:21:28,13.108.121.62,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2895-12-08 16:35:13 Firefox/3.8,6327.89,-2840.24,AC151808,AC722229,Lake Cherylberg,Donaldhaven,Bank E,Bank C,1
T000631,C1935,Payment,1599.04,2024-10-14,09:27:31,161.55.176.255,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/3.1),321.95,-188.41,AC406799,AC419873,Haynesmouth,Shelleyhaven,Bank A,Bank A,1
T000632,C2550,Deposit,2276.07,2025-04-09,07:14:10,102.224.39.191,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/6317-12-02 08:30:16 Firefox/3.6.1,14608.14,12558.13,AC387619,AC524398,West Elizabeth,Obrienchester,Bank E,Bank B,1
T000633,C5608,Transfer,7824.54,2025-01-02,21:01:30,90.175.75.181,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/3.1),1933.42,-1839.24,AC659259,AC831971,Clarkeberg,New Aaron,Bank C,Bank A,1
T000634,C6205,Payment,9780.13,2025-04-04,03:37:33,92.80.81.251,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_7 rv:5.0; fo-FO) AppleWebKit/535.30.2 (KHTML, like Gecko) Version/5.0 Safari/535.30.2",13679.33,5413.58,AC760567,AC544374,Mariastad,Arellanoton,Bank E,Bank E,1
T000635,C6624,Withdrawal,739.11,2024-11-02,09:27:39,140.86.85.140,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/3.0),16155.58,15804.92,AC828921,AC154069,Mariafort,East Tracy,Bank E,Bank E,1
T000636,C9240,Deposit,7182.11,2025-02-03,02:13:20,48.172.201.87,Opera/8.91.(Windows NT 5.1; sa-IN) Presto/2.9.180 Version/12.00,17064.79,14361.92,AC100987,AC897883,Port Marilynfurt,North Chelseaview,Bank E,Bank C,1
T000637,C9310,Transfer,3833.25,2025-05-25,13:40:14,208.154.7.101,Mozilla/5.0 (Android 4.4; Mobile; rv:67.0) Gecko/67.0 Firefox/67.0,11797.21,11729.93,AC497528,AC696437,Lake Heatherstad,Stevenchester,Bank E,Bank B,1
T000638,C8871,Transfer,3911.41,2024-09-01,09:18:03,126.137.93.174,Opera/8.79.(Windows NT 10.0; mg-MG) Presto/2.9.183 Version/12.00,14554.28,12860.78,AC477465,AC892475,East Kellimouth,Lisaside,Bank B,Bank C,1
T000639,C4453,Transfer,5790.23,2024-10-15,10:32:32,63.237.155.210,Opera/9.70.(Windows NT 4.0; ht-HT) Presto/2.9.166 Version/12.00,6307.93,3755.93,AC505621,AC674650,North Chad,North Elizabethside,Bank B,Bank A,1
T000640,C9745,Withdrawal,7932.09,2025-01-17,04:13:29,109.39.244.38,Opera/8.48.(X11; Linux x86_64; fi-FI) Presto/2.9.188 Version/10.00,18713.5,11620.55,AC589939,AC245305,Markview,Kellerfort,Bank A,Bank E,1
T000641,C4199,Withdrawal,3908.99,2024-11-04,03:36:57,36.184.51.18,Opera/9.83.(X11; Linux i686; lij-IT) Presto/2.9.188 Version/10.00,4989.03,1324.74,AC393592,AC629537,North Nicole,East Matthewchester,Bank A,Bank C,1
T000642,C4392,Payment,2114.69,2025-07-24,17:13:00,197.91.248.218,Mozilla/5.0 (Android 2.3.3; Mobile; rv:31.0) Gecko/31.0 Firefox/31.0,8788.47,7859.42,AC292577,AC693270,Poncebury,Sarahborough,Bank A,Bank A,1
T000643,C7265,Transfer,7478.99,2025-06-05,02:31:08,9.133.185.65,Opera/8.50.(Windows 98; Win 9x 4.90; crh-UA) Presto/2.9.187 Version/10.00,11165.13,5341.78,AC125142,AC886966,West Jenniferchester,Mcbridebury,Bank D,Bank E,1
T000644,C4084,Transfer,1884.3,2024-10-12,17:05:53,70.153.50.200,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/5.1),17160.39,15682.23,AC992770,AC869078,Kristenburgh,Port Jennifer,Bank A,Bank C,1
T000645,C4830,Payment,7594.5,2025-03-04,03:38:13,26.95.253.143,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/534.15.6 (KHTML, like Gecko) Version/4.0 Safari/534.15.6",467.57,-201.27,AC766908,AC812631,Cortezland,North David,Bank C,Bank E,1
T000646,C2706,Withdrawal,5495.24,2025-05-28,13:27:51,205.148.115.173,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; ak-GH) AppleWebKit/533.34.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6533.34.4",3771.83,3586.9,AC145945,AC536775,Port Brookeborough,North Jeffreybury,Bank B,Bank E,1
T000647,C4803,Transfer,317.7,2024-10-12,13:53:04,56.231.210.11,Opera/9.69.(Windows NT 10.0; doi-IN) Presto/2.9.162 Version/11.00,12904.43,12597.09,AC272633,AC122843,Kennethside,Mitchellchester,Bank A,Bank C,1
T000648,C4818,Deposit,9772.06,2025-02-14,14:18:23,15.96.41.48,Mozilla/5.0 (Android 4.3; Mobile; rv:19.0) Gecko/19.0 Firefox/19.0,6075.26,1639.7,AC302612,AC328475,North Brianna,New Sydney,Bank D,Bank C,1
T000649,C7517,Transfer,8430.33,2025-05-20,15:38:35,55.144.247.95,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/4.1),16428.24,15880.59,AC752651,AC103846,Hernandezton,New Virginiahaven,Bank A,Bank B,1
T000650,C2908,Withdrawal,9203.74,2025-03-04,17:33:01,20.14.200.141,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/4.1),9579.79,9245.21,AC380871,AC151429,Port Sheilafurt,Port Heather,Bank A,Bank A,1
T000651,C9814,Payment,3994.88,2024-12-25,17:05:55,124.74.43.11,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_9 rv:2.0; xh-ZA) AppleWebKit/532.43.1 (KHTML, like Gecko) Version/4.0.1 Safari/532.43.1",13009.07,9928.47,AC823742,AC341374,Carlton,Dominguezburgh,Bank C,Bank A,1
T000652,C1176,Deposit,7312.19,2025-03-17,08:25:16,147.118.247.40,Mozilla/5.0 (Windows NT 10.0; hr-HR; rv:1.9.2.20) Gecko/8788-12-15 04:20:50 Firefox/10.0,18612.11,17303.87,AC735671,AC522024,New Jamesville,North Anna,Bank C,Bank A,1
T000653,C4958,Withdrawal,7535.1,2024-12-02,10:37:22,92.247.145.254,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; cv-RU) AppleWebKit/533.39.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6533.39.5",18409.67,17421.67,AC224045,AC554432,South Jeffrey,New Loriville,Bank B,Bank A,1
T000654,C8821,Payment,3089.2,2024-12-06,06:36:03,23.218.35.78,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/535.26.5 (KHTML, like Gecko) Version/5.0.5 Safari/535.26.5",15127.75,13624.21,AC583751,AC526883,West Elizabethstad,Snowville,Bank B,Bank D,1
T000655,C2790,Transfer,6109.54,2025-08-10,19:16:51,123.173.237.161,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/534.14.1 (KHTML, like Gecko) Version/4.0 Safari/534.14.1",11649.82,5615.0,AC294817,AC219818,East Abigail,Osbornview,Bank D,Bank B,1
T000656,C9419,Deposit,7239.62,2024-09-05,07:33:43,146.74.166.253,Mozilla/5.0 (Windows NT 5.2; ast-ES; rv:1.9.1.20) Gecko/3434-10-01 07:33:29 Firefox/3.6.2,11080.4,11023.09,AC880199,AC413399,Carpenterhaven,Sierraville,Bank B,Bank B,1
T000657,C8796,Transfer,5950.23,2025-04-21,22:55:01,133.76.126.55,Opera/8.73.(Windows NT 6.0; mr-IN) Presto/2.9.161 Version/11.00,4421.5,3371.89,AC200601,AC180708,Williamstown,West Paulbury,Bank D,Bank C,1
T000658,C6367,Deposit,2413.53,2025-07-30,05:37:08,212.90.88.10,Opera/8.74.(X11; Linux i686; ru-UA) Presto/2.9.185 Version/11.00,9778.61,8441.16,AC265459,AC699070,Marcoview,Edwardville,Bank E,Bank D,1
T000659,C8720,Deposit,1018.45,2024-10-10,13:14:15,131.64.199.148,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/531.32.3 (KHTML, like Gecko) Version/5.0.1 Safari/531.32.3",14226.36,13435.76,AC111242,AC480601,Nixonburgh,Tammytown,Bank B,Bank E,1
T000660,C1008,Transfer,2662.18,2025-06-01,03:48:50,67.135.146.238,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_7) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/55.0.851.0 Safari/531.2",8102.58,6603.31,AC921996,AC744912,Jillville,Angelaside,Bank A,Bank C,1
T000661,C3331,Transfer,4189.52,2024-12-25,07:30:34,97.158.233.111,Opera/9.81.(Windows CE; doi-IN) Presto/2.9.162 Version/12.00,12661.58,11408.12,AC445839,AC162465,Lake Michaelville,Jasonside,Bank E,Bank D,1
T000662,C6247,Transfer,2910.74,2024-10-18,03:53:17,119.122.176.210,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/4.1),11052.5,8291.05,AC591654,AC805000,West Cynthiatown,Jodiburgh,Bank A,Bank C,1
T000663,C1614,Withdrawal,7510.38,2024-11-02,10:48:58,12.145.80.115,Opera/9.47.(Windows NT 5.2; iu-CA) Presto/2.9.175 Version/12.00,5103.89,-894.84,AC414060,AC872129,Johnsonside,Michellechester,Bank E,Bank C,1
T000664,C2810,Payment,5860.86,2024-10-19,20:14:33,84.112.228.107,"Mozilla/5.0 (Linux; Android 2.3.4) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/57.0.875.0 Safari/536.2",16162.91,16093.5,AC296771,AC211129,Conniefurt,Rachelland,Bank B,Bank A,1
T000665,C1685,Payment,4892.85,2024-10-15,02:51:57,65.4.225.5,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/3.0),18074.64,16450.14,AC439286,AC698887,Lake Amanda,South Dawnshire,Bank E,Bank A,1
T000666,C4677,Deposit,1424.95,2025-04-29,10:19:13,120.123.244.163,Opera/9.21.(Windows 98; yo-NG) Presto/2.9.180 Version/10.00,18001.38,16607.33,AC533714,AC661067,South Christopherhaven,Lake Karenhaven,Bank A,Bank D,1
T000667,C2260,Withdrawal,4685.57,2025-07-21,00:13:49,28.2.178.27,Mozilla/5.0 (Windows 98; br-FR; rv:1.9.2.20) Gecko/7532-10-28 08:55:33 Firefox/3.6.10,12538.02,12436.53,AC768647,AC695681,Jamesfurt,Olsonland,Bank A,Bank E,1
T000668,C2737,Withdrawal,1948.0,2024-11-11,07:18:25,50.250.243.197,"Mozilla/5.0 (iPad; CPU iPad OS 17_3 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/18.3z7361.0 Mobile/97Z409 Safari/536.2",3148.69,2378.93,AC135002,AC958939,South Danielport,Lake Matthew,Bank E,Bank D,1
T000669,C1829,Withdrawal,6911.7,2025-07-05,22:23:07,168.174.114.50,"Mozilla/5.0 (Linux; Android 13) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/22.0.815.0 Safari/531.2",6593.06,3879.11,AC725065,AC992366,Lake Jody,Flowersstad,Bank E,Bank E,1
T000670,C4804,Withdrawal,3329.07,2025-01-14,06:31:11,99.184.156.56,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/533.47.4 (KHTML, like Gecko) Version/4.0.2 Safari/533.47.4",8092.57,6182.8,AC519551,AC554652,East Timothy,Smithmouth,Bank A,Bank C,1
T000671,C5425,Deposit,2637.77,2025-02-28,19:28:35,170.184.219.167,Opera/8.56.(Windows NT 5.1; zh-SG) Presto/2.9.174 Version/12.00,3485.74,3300.12,AC630365,AC854117,Lisafurt,North Alexandra,Bank D,Bank D,1
T000672,C8380,Withdrawal,9184.96,2024-11-11,11:45:43,133.232.114.146,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/4.0),7247.94,7127.15,AC352728,AC139654,West Stephen,Victorton,Bank B,Bank A,1
T000673,C3347,Withdrawal,5222.9,2025-07-19,16:34:02,16.54.95.66,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/4.0),708.0,-2620.07,AC495794,AC662031,East Christine,North Lee,Bank B,Bank B,1
T000674,C3144,Withdrawal,7524.73,2025-04-12,22:30:19,74.8.80.149,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_6 rv:5.0; hu-HU) AppleWebKit/533.38.3 (KHTML, like Gecko) Version/5.0.4 Safari/533.38.3",17426.52,13274.2,AC809432,AC376962,South Teresafort,Gravesview,Bank D,Bank A,1
T000675,C1017,Deposit,4689.51,2025-07-12,11:51:21,59.204.145.195,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/4.1),10735.72,10119.3,AC615197,AC188069,North Davidfurt,North Rickytown,Bank B,Bank D,1
T000676,C4423,Deposit,8182.47,2025-04-25,13:28:20,10.199.21.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_1 rv:4.0; eu-FR) AppleWebKit/535.33.1 (KHTML, like Gecko) Version/4.0.4 Safari/535.33.1",10940.91,4296.45,AC567552,AC679969,Port Rebecca,Daisyville,Bank B,Bank D,1
T000677,C2984,Deposit,8075.0,2025-05-25,16:20:15,146.246.47.200,Opera/9.35.(Windows NT 5.2; tl-PH) Presto/2.9.170 Version/10.00,19799.16,19354.03,AC485350,AC421273,West Nathaniel,North Richardshire,Bank D,Bank B,1
